12-03-2023 13:28,All Time Low,Monsters (feat. blackbear),174067
12-03-2023 13:31,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826
12-03-2023 13:31,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),1370
12-03-2023 13:31,Fall Out Boy,The Phoenix,710
12-03-2023 13:31,Panic! At The Disco,House of Memories,9756
12-03-2023 13:32,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",850
12-03-2023 13:35,Post Malone,rockstar (feat. 21 Savage),218146
12-03-2023 13:38,benny blanco,Eastside (with Halsey & Khalid),170769
12-03-2023 16:57,Eminem,Mockingbird,250760
12-03-2023 16:59,The Kid LAROI,I GUESS IT'S LOVE?,137725
12-03-2023 17:02,Travis Scott,Goosebumps - Remix,162802
12-03-2023 17:04,Trevor Daniel,Falling,159381
12-03-2023 17:09,Pharrell Williams,Despicable Me,255226
12-03-2023 17:11,24kGoldn,CITY OF ANGELS,112493
13-03-2023 00:30,Post Malone,Better Now,196453
13-03-2023 12:01,Eminem,Mockingbird,6840
13-03-2023 12:01,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),5100
13-03-2023 12:01,LEMMiNO,Cipher,970
13-03-2023 12:01,Eminem,The Real Slim Shady,2720
13-03-2023 12:01,Kanye West,Moon,2580
13-03-2023 12:01,Kanye West,Moon,1550
13-03-2023 12:05,Eminem,Mockingbird,250760
13-03-2023 12:08,Kanye West,Moon,156091
13-03-2023 12:13,Eminem,The Real Slim Shady,284200
13-03-2023 12:17,Wiz Khalifa,See You Again (feat. Charlie Puth),229525
13-03-2023 12:19,The Kid LAROI,I GUESS IT'S LOVE?,137725
13-03-2023 12:23,Post Malone,Congratulations,220293
13-03-2023 12:26,NF,The Search - Edit,197694
13-03-2023 12:29,NF,When I Grow Up,196800
13-03-2023 12:32,Drake,God's Plan,198973
13-03-2023 12:35,Lil Nas X,THATS WHAT I WANT,143901
13-03-2023 12:38,Arizona Zervas,ROXANNE,163636
13-03-2023 12:40,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
13-03-2023 12:41,DripReport,Skechers,32748
13-03-2023 12:43,24kGoldn,Mood (feat. iann dior),140533
13-03-2023 12:47,OneRepublic,Counting Stars,257266
13-03-2023 12:50,XXXTENTACION,SAD!,166605
13-03-2023 12:54,Eminem,Godzilla (feat. Juice WRLD),210800
13-03-2023 12:57,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),210575
13-03-2023 13:03,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",322226
13-03-2023 13:04,24kGoldn,CITY OF ANGELS,55302
13-03-2023 13:07,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
13-03-2023 13:10,Lil Nas X,HOLIDAY,154997
13-03-2023 13:14,Eminem,Venom - Music From The Motion Picture,269554
13-03-2023 13:18,Post Malone,Better Now,231266
13-03-2023 13:22,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212352
13-03-2023 13:26,Pharrell Williams,"Happy - From ""Despicable Me 2""",232720
13-03-2023 13:29,Lauv,I Like Me Better,197436
13-03-2023 13:31,Post Malone,Wow.,149546
13-03-2023 13:35,Post Malone,rockstar (feat. 21 Savage),218146
13-03-2023 13:37,The Kid LAROI,SO DONE,126521
13-03-2023 13:40,The Kid LAROI,Love Again,146640
13-03-2023 13:42,Trevor Daniel,Falling,159381
13-03-2023 13:43,Marshmello,Silence,35315
13-03-2023 13:43,Khalid,Young Dumb & Broke,220
13-03-2023 13:47,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342
13-03-2023 13:50,Lil Nas X,Old Town Road - Remix,157066
13-03-2023 13:53,benny blanco,Eastside (with Halsey & Khalid),170769
13-03-2023 13:58,Eminem,Without Me,290320
13-03-2023 14:02,Pharrell Williams,Despicable Me,255226
13-03-2023 14:05,Travis Scott,Goosebumps - Remix,162802
13-03-2023 14:07,The Kid LAROI,STAY (with Justin Bieber),141805
13-03-2023 14:10,The Kid LAROI,Thousand Miles,164781
13-03-2023 14:10,Jon Bellion,All Time Low,15863
13-03-2023 14:10,Jon Bellion,The Good In Me,1430
13-03-2023 14:14,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243490
13-03-2023 14:15,Travis Scott,goosebumps,37889
13-03-2023 14:17,Lil Nas X,MONTERO (Call Me By Your Name),137704
13-03-2023 14:19,Lil Nas X,Old Town Road,113000
13-03-2023 14:22,Post Malone,Circles,1650
13-03-2023 14:22,Dr. Dre,Still D.R.E.,2760
13-03-2023 14:22,Connor Price,Spinnin,900
13-03-2023 14:22,Shawn Mendes,Stitches,1180
13-03-2023 14:22,Drake,One Dance,2500
13-03-2023 14:22,Migos,Danger (with Migos & Marshmello),930
13-03-2023 14:22,Eminem,The Real Slim Shady,11420
13-03-2023 14:22,Roddy Ricch,The Box,166045
13-03-2023 14:22,Kanye West,Moon,1180
13-03-2023 14:25,Tai Verdes,AOK,173640
13-03-2023 14:25,VALORANT,VISIONS,25110
13-03-2023 14:30,VALORANT,Die For You,284466
13-03-2023 14:33,JVKE,anxiety.,156794
13-03-2023 14:35,Zach Hood,Isabelle,135000
13-03-2023 14:38,Sun Goes Down,Glad You Came,198134
13-03-2023 14:41,VGR,Overwatch (Victory Theme),151222
13-03-2023 14:41,Simon Chylinski,Red Alert,16321
13-03-2023 14:44,Wallows,Scrawny,166520
13-03-2023 14:46,Stellar,Stranger,132480
13-03-2023 14:50,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",210933
13-03-2023 14:53,Imagine Dragons,Machine,181880
13-03-2023 14:56,Martin Garrix,Hero,160714
13-03-2023 14:58,BoyWithUke,IDGAF (with blackbear),140666
13-03-2023 15:01,Twenty One Pilots,Shy Away,175044
13-03-2023 15:03,JVKE,SECRETS,130076
13-03-2023 15:06,Axwell /\ Ingrosso,More Than You Know,203000
13-03-2023 15:10,The Score,Unstoppable,192106
13-03-2023 15:14,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
13-03-2023 15:17,The Chainsmokers,All We Know,194080
13-03-2023 15:20,Imagine Dragons,Believer,204346
13-03-2023 15:23,Noah Cyrus,July,156106
13-03-2023 15:27,Justin Bieber,Love Yourself,233720
13-03-2023 15:31,League of Legends,Legends Never Die,235000
13-03-2023 15:35,AJR,Karma,245269
13-03-2023 15:38,Chord Overstreet,Hold On,198853
13-03-2023 15:43,J. Cole,No Role Modelz,292799
13-03-2023 15:48,Aerosmith,Dream On,267596
13-03-2023 15:51,American Authors,Do My Own Thing,196656
13-03-2023 15:54,American Authors,What We Live For,178560
13-03-2023 15:58,Twenty One Pilots,Ride,214506
13-03-2023 16:01,Imagine Dragons,Natural,189466
13-03-2023 16:05,Ed Sheeran,Shape of You,233712
13-03-2023 16:07,Drake,One Dance,6133
13-03-2023 16:07,The Kid LAROI,STAY (with Justin Bieber),141805
13-03-2023 16:11,Panic! At The Disco,House of Memories,208706
13-03-2023 16:12,24kGoldn,CITY OF ANGELS,56903
13-03-2023 16:14,Young Rising Sons,La La Lonely,145090
13-03-2023 16:17,BoyWithUke,Toxic,168066
13-03-2023 16:21,Eminem,Mockingbird,250760
13-03-2023 16:24,AJR,Bang!,170880
13-03-2023 16:27,Arctic Monkeys,Fluorescent Adolescent,183893
13-03-2023 16:30,Charlie Puth,Attention,208786
13-03-2023 16:33,Arctic Monkeys,Fake Tales Of San Francisco,177946
13-03-2023 16:37,5 Seconds of Summer,Youngblood,203417
13-03-2023 16:41,Arctic Monkeys,Do I Wanna Know?,272394
13-03-2023 16:47,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",322226
13-03-2023 16:50,Unlike Pluto,Everything Black,228979
13-03-2023 16:54,Shawn Mendes,Stitches,206880
13-03-2023 16:57,Set It Off,Bleak December,186960
13-03-2023 17:01,Boyinaband,Life Is Fun,221181
13-03-2023 17:04,Imagine Dragons,Whatever It Takes,201240
13-03-2023 17:07,Charlie Puth,Light Switch,187703
13-03-2023 17:11,The Chain Gang Of 1974,Sleepwalking,218693
13-03-2023 17:14,One Direction,What Makes You Beautiful,199986
13-03-2023 17:18,Thousand Foot Krutch,War of Change,231665
13-03-2023 17:21,Arctic Monkeys,Old Yellow Bricks,193226
13-03-2023 17:25,Panic! At The Disco,Death of a Bachelor,203506
13-03-2023 17:28,Fall Out Boy,Heartbreak Feels So Good,217537
13-03-2023 17:29,Ryan Mack,Overwhelmed (Ryan Mack Remix),7870
13-03-2023 17:29,Imagine Dragons,Thunder,22395
13-03-2023 17:33,Coldplay,Viva La Vida,242373
13-03-2023 17:36,Ross Harris,Only Love Can Hurt Like This,160348
13-03-2023 17:39,Twenty One Pilots,Stressed Out,192117
13-03-2023 17:41,Sabaton,Carolus Rex - English Version,129970
13-03-2023 17:44,Sabaton,Seven Pillars of Wisdom,182000
13-03-2023 17:47,Sabaton,Seven Pillars of Wisdom,182000
13-03-2023 17:50,Sabaton,Seven Pillars of Wisdom,182000
13-03-2023 17:53,Sabaton,Seven Pillars of Wisdom,182000
13-03-2023 17:56,Sabaton,Seven Pillars of Wisdom,162870
13-03-2023 17:59,Ryan Mack,Overwhelmed (Ryan Mack Remix),5656
13-03-2023 17:59,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
13-03-2023 18:00,AJR,Bang!,78170
15-03-2023 12:58,AJR,Bang!,92703
15-03-2023 13:02,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
15-03-2023 13:06,Twenty One Two,Lose You To Love Me,186902
15-03-2023 13:10,The Score,Born For This,237375
15-03-2023 13:23,Favored Nations,The Set Up,243120
15-03-2023 13:28,AC/DC,Shoot to Thrill,317800
15-03-2023 13:29,The Neighbourhood,The Beach,32044
15-03-2023 13:29,Simon Chylinski,Into the Unknown,2650
15-03-2023 13:32,Arrows in Action,The Credits,184180
15-03-2023 13:35,DREAMERS,Misfits T-Shirt,188081
15-03-2023 13:38,OneRepublic,Sunshine,163854
15-03-2023 13:42,The Script,Superheroes,245466
15-03-2023 13:45,Capital Cities,Safe And Sound,192789
15-03-2023 13:48,Andy Black,We Don't Have To Dance,193864
15-03-2023 13:51,Imagine Dragons,Radioactive,186813
15-03-2023 13:52,Christina Perri,A Thousand Years,25558
15-03-2023 13:56,The Script,For the First Time,252440
15-03-2023 13:59,We The Kings,Queen of Hearts,2800
15-03-2023 13:59,Colbie Caillat,Try,10329
15-03-2023 13:59,OneRepublic,Rescue Me,159650
15-03-2023 14:02,OneRepublic,West Coast,192947
15-03-2023 14:06,My Chemical Romance,Teenagers,2325
15-03-2023 14:06,Coldplay,Hymn for the Weekend,258266
15-03-2023 14:07,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),1410
15-03-2023 14:07,Shawn Mendes,There's Nothing Holdin' Me Back,2120
15-03-2023 14:07,The Score,Unstoppable,2540
15-03-2023 14:07,Shawn Mendes,Treat You Better,1360
15-03-2023 14:07,Shawn Mendes,If I Can't Have You,1260
15-03-2023 14:07,Ben Rector,Brand New,810
15-03-2023 14:10,Chord Overstreet,Hold On,198853
15-03-2023 14:13,The Script,Hall of Fame (feat. will.i.am),202533
15-03-2023 14:16,Zach Hood,Isabelle,135000
15-03-2023 14:19,Imagine Dragons,Roots,174506
15-03-2023 14:19,24kGoldn,CITY OF ANGELS,10626
15-03-2023 14:22,Arctic Monkeys,Arabella,207356
15-03-2023 14:23,The Chainsmokers,Don't Let Me Down,70703
15-03-2023 14:23,The Chainsmokers,Something Just Like This,1480
15-03-2023 14:27,Panic! At The Disco,The Ballad of Mona Lisa,226680
15-03-2023 14:29,Harry Styles,As It Was,82940
15-03-2023 14:32,Ross Harris,SAY IT BACK,209438
15-03-2023 14:36,System Of A Down,Chop Suey!,210240
15-03-2023 14:40,Foster The People,Imagination,256266
15-03-2023 14:44,The Weeknd,Party Monster,249213
15-03-2023 14:47,BoyWithUke,Toxic,168066
15-03-2023 14:51,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342
15-03-2023 14:55,Ed Sheeran,Bad Habits,230746
15-03-2023 14:55,Twenty One Two,I Kissed a Girl,16355
15-03-2023 14:58,Arctic Monkeys,Fluorescent Adolescent,183893
15-03-2023 15:01,The Score,Fighter,156666
15-03-2023 15:05,AJR,The DJ Is Crying For Help,220571
15-03-2023 15:08,Imagine Dragons,Natural,189466
15-03-2023 15:10,OneRepublic,I Ain't Worried,148485
15-03-2023 15:14,Marion Band$,Hold Up (feat. Nipsey Hustle),232133
15-03-2023 15:18,AJR,Way Less Sad,207600
15-03-2023 15:21,One Direction,Best Song Ever,200106
15-03-2023 15:24,Marshmello,Silence,180822
15-03-2023 15:29,J. Cole,No Role Modelz,292799
15-03-2023 15:33,The Weeknd,Starboy,230453
15-03-2023 15:36,Bastille,Pompeii,214147
15-03-2023 15:39,OneRepublic,Sunshine,163854
15-03-2023 15:43,Wiz Khalifa,See You Again (feat. Charlie Puth),229525
15-03-2023 15:46,AJR,Let the Games Begin,201004
15-03-2023 15:50,The Score,Miracle,206400
15-03-2023 15:54,The Weeknd,Die For You,260253
15-03-2023 15:58,OneRepublic,Counting Stars,257266
15-03-2023 16:02,The Neighbourhood,Sweater Weather,240400
15-03-2023 16:05,The Score,Bad Days,142466
15-03-2023 16:11,Eminem,Rap God,363521
15-03-2023 16:14,Imagine Dragons,Warriors,171040
15-03-2023 16:17,The Weeknd,Reminder,218880
15-03-2023 16:21,The Score,Born For This,237375
15-03-2023 16:25,Superfruit,GUY.exe,222680
15-03-2023 16:29,Fall Out Boy,Heartbreak Feels So Good,217537
15-03-2023 16:32,The Chainsmokers,All We Know,194080
15-03-2023 16:36,Eminem,Venom - Music From The Motion Picture,269554
15-03-2023 16:40,The Weeknd,False Alarm,220306
15-03-2023 16:42,JVKE,SECRETS,130076
15-03-2023 16:45,AJR,World's Smallest Violin,180746
15-03-2023 16:50,Imagine Dragons,Radioactive,276040
15-03-2023 16:54,Fall Out Boy,Centuries,228360
15-03-2023 16:54,Dean Lewis,Be Alright,2280
15-03-2023 16:54,Todd Carey,Nintendo,2190
15-03-2023 16:54,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,37502
15-03-2023 16:55,Bazzi,Paradise,3260
15-03-2023 16:55,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",3200
15-03-2023 16:55,Jon Bellion,Kingdom Come,4160
15-03-2023 16:55,Imagine Dragons,Warriors,3040
15-03-2023 16:55,S-X,locked out,5170
15-03-2023 16:59,Connor Price,You Said,1400
15-03-2023 16:59,Kyle Exum,Bassthoven,7503
15-03-2023 16:59,The Chainsmokers,Somebody,221986
15-03-2023 17:01,Kyle Exum,Bassthoven,127593
15-03-2023 17:03,Connor Price,You Said,135000
15-03-2023 17:09,Eminem,Rap God,363521
15-03-2023 17:12,Roddy Ricch,The Box,196652
15-03-2023 17:14,Nic D,Skin like summer,117368
15-03-2023 17:15,Marshmello,Silence,20884
15-03-2023 17:15,Hott Headzz,Hmmm,4210
15-03-2023 17:20,Eminem,Till I Collapse,297786
15-03-2023 17:23,Justin Bieber,Hold On,170813
15-03-2023 17:25,Nicky Youre,Sunroof,163025
15-03-2023 17:27,XXXTENTACION,Hope,110886
15-03-2023 17:29,Connor Price,Violet,122880
15-03-2023 17:31,Connor Price,Spinnin,110938
15-03-2023 17:34,Drake,One Dance,173986
15-03-2023 17:36,BoyWithUke,IDGAF (with blackbear),140666
15-03-2023 17:39,Billie Eilish,lovely (with Khalid),155536
15-03-2023 17:42,blackbear,hot girl bummer,188343
15-03-2023 17:44,Connor Price,SPLAT,125685
15-03-2023 17:45,blackbear,idfc,29660
15-03-2023 17:45,Coolio,Gangsta's Paradise,28300
15-03-2023 17:48,JVKE,this is what heartbreak feels like,157636
15-03-2023 17:50,JVKE,golden hour,1400
15-03-2023 17:50,JVKE,golden hour,23425
15-03-2023 17:50,Jax,u love u (feat. JVKE),5530
15-03-2023 17:50,Jax,u love u (feat. JVKE),123568
15-03-2023 17:50,JVKE,golden hour - Ruel Remix,1090
15-03-2023 17:51,JVKE,golden hour,1160
15-03-2023 17:51,JVKE,golden hour,1080
15-03-2023 17:53,Martin Garrix,Hero - DubVision Remix,155905
15-03-2023 17:56,JVKE,this is what sadness feels like,141134
15-03-2023 17:56,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1920
15-03-2023 17:58,JVKE,Home,149621
15-03-2023 18:01,The Weeknd,Die For You - Remix,6830
15-03-2023 18:01,Tai Verdes,last day on earth,172773
15-03-2023 18:01,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),11535
15-03-2023 18:01,Imagine Dragons,Bones,970
15-03-2023 18:01,VALORANT,VISIONS,700
15-03-2023 18:05,Panic! At The Disco,House of Memories,208706
15-03-2023 18:08,JVKE,i can't help it,177886
15-03-2023 18:09,demxntia,tonight,84875
15-03-2023 18:10,The Neighbourhood,Sweater Weather,2020
15-03-2023 18:10,Fujii Kaze,Shinunoga E-Wa,57451
15-03-2023 18:10,Sub Urban,INFERNO,1270
15-03-2023 18:13,BoyWithUke,LoveSick,146153
15-03-2023 18:16,BoyWithUke,Understand,171946
15-03-2023 18:19,AJR,The DJ Is Crying For Help,220571
15-03-2023 18:22,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176440
15-03-2023 18:25,Nic D,Gasoline,6867
15-03-2023 18:25,The Kid LAROI,STAY (with Justin Bieber),1710
15-03-2023 18:25,Lil Nas X,THATS WHAT I WANT,143901
15-03-2023 18:27,VALORANT,>one - greater than one,130666
15-03-2023 18:31,The Black Keys,Gold on the Ceiling,224333
15-03-2023 18:35,Thousand Foot Krutch,Courtesy Call,236898
15-03-2023 18:35,The Chainsmokers,Something Just Like This,28831
15-03-2023 18:39,Thousand Foot Krutch,Courtesy Call,236898
15-03-2023 18:40,The Chainsmokers,Something Just Like This,40801
15-03-2023 18:42,The Score,Fighter,156666
15-03-2023 18:46,KSI,Holiday,193733
15-03-2023 18:49,Twenty One Pilots,Shy Away,175044
15-03-2023 18:52,The Chainsmokers,Paris,221506
15-03-2023 18:55,JVKE,this is what sadness feels like,191830
15-03-2023 18:58,JVKE,anxiety.,156794
15-03-2023 19:01,One Direction,Best Song Ever,200106
15-03-2023 19:03,Mark Ronson,Uptown Funk (feat. Bruno Mars),87036
15-03-2023 19:06,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),210575
15-03-2023 19:07,Lauv,I Like Me Better,9984
15-03-2023 19:10,Ed Sheeran,Bad Habits,230746
15-03-2023 19:14,The Weeknd,Reminder,218880
15-03-2023 19:17,blackbear,hot girl bummer,188343
15-03-2023 23:30,OneRepublic,Everybody Loves Me,167619
16-03-2023 09:42,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2680
16-03-2023 09:44,VALORANT,Die For You,13207
16-03-2023 09:44,The Chainsmokers,Closer,120814
16-03-2023 09:44,Jason Derulo,Whatcha Say,5731
16-03-2023 09:44,The Score,Unstoppable,19571
16-03-2023 09:45,Sub Urban,Cradles,48886
16-03-2023 09:46,Arctic Monkeys,Do I Wanna Know?,41659
16-03-2023 09:46,Arctic Monkeys,I Wanna Be Yours,11853
16-03-2023 09:47,American Authors,Do My Own Thing,21476
16-03-2023 09:48,DJ Snake,Let Me Love You,55662
16-03-2023 09:48,Imagine Dragons,Bones,56157
16-03-2023 09:50,Alan Walker,Faded,73306
16-03-2023 09:50,Ed Sheeran,Perfect,41414
16-03-2023 09:51,Arctic Monkeys,R U Mine?,51397
16-03-2023 09:52,Imagine Dragons,Radioactive,0
16-03-2023 09:52,Glass Animals,Heat Waves,15438
16-03-2023 09:52,Kanye West,Moon,5484
16-03-2023 09:53,The Chainsmokers,Somebody,45976
16-03-2023 09:53,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),28400
16-03-2023 09:54,The Chainsmokers,Don't Let Me Down,40558
16-03-2023 09:54,XXXTENTACION,SAD!,21878
16-03-2023 09:55,BoyWithUke,IDGAF (with blackbear),18948
16-03-2023 09:55,Eminem,Rap God,8479
16-03-2023 09:55,Imagine Dragons,Thunder,28413
16-03-2023 09:56,The Weeknd,Reminder,20664
16-03-2023 09:56,Wiz Khalifa,See You Again (feat. Charlie Puth),27002
16-03-2023 09:57,The Weeknd,Starboy,23632
16-03-2023 09:57,Harry Styles,As It Was,8130
16-03-2023 09:57,Marshmello,Happier,10312
16-03-2023 09:57,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,9481
16-03-2023 09:57,Twenty One Two,I Kissed a Girl,22488
16-03-2023 09:58,Marshmello,Silence,10313
16-03-2023 09:58,Charlie Puth,Light Switch,13393
16-03-2023 09:58,Stellar,Bad Dream,25157
16-03-2023 09:58,Arctic Monkeys,Why'd You Only Call Me When You're High?,13543
16-03-2023 09:59,Marshmello,Silence,8312
16-03-2023 09:59,Set It Off,Why Worry,7914
16-03-2023 09:59,Coldplay,Viva La Vida,27190
16-03-2023 10:00,Twenty One Pilots,Shy Away,23646
16-03-2023 10:00,One Direction,Steal My Girl,20730
16-03-2023 10:01,The Weeknd,Too Late,73061
16-03-2023 10:02,Skrux,Our Fragment,23293
16-03-2023 10:02,Noah Cyrus,July,14957
16-03-2023 10:03,Yeasayer,Don't Come Close,38925
16-03-2023 10:03,Imagine Dragons,Machine,44120
16-03-2023 10:04,Imagine Dragons,Roots,18268
16-03-2023 10:05,Conan Gray,Heather,63908
16-03-2023 10:05,Maroon 5,Memories,0
16-03-2023 10:05,Maroon 5,Memories,17
16-03-2023 10:07,The Neighbourhood,Sweater Weather,13961
16-03-2023 10:07,Maroon 5,Memories,103265
16-03-2023 10:07,Imagine Dragons,Bones,8960
16-03-2023 10:08,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,11073
16-03-2023 10:08,AJR,Bang!,9663
16-03-2023 10:09,junodream,Nobody Wants You,62838
16-03-2023 10:10,Imagine Dragons,On Top Of The World,53965
16-03-2023 10:11,OneRepublic,I Lived,39451
16-03-2023 10:11,Aerosmith,Dream On,63134
16-03-2023 10:12,Wallows,Are You Bored Yet? (feat. Clairo),11913
16-03-2023 10:17,Thousand Foot Krutch,Courtesy Call,236898
16-03-2023 10:20,Twenty One Two,Lose You To Love Me,186902
16-03-2023 11:05,Panic! At The Disco,The Ballad of Mona Lisa,150396
16-03-2023 15:42,Panic! At The Disco,The Ballad of Mona Lisa,3970
16-03-2023 15:45,Set It Off,Bleak December,186960
16-03-2023 15:49,The Chainsmokers,Don't Let Me Down,5122
16-03-2023 15:49,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,10531
16-03-2023 15:49,All Time Low,Tell Me I’m Alive,155562
16-03-2023 15:49,DJ Snake,Let Me Love You,5707
16-03-2023 15:49,The Chainsmokers,Paris,1921
16-03-2023 15:49,Nicky Youre,Sunroof (feat. 24kGoldn),1203
16-03-2023 15:49,Kanye West,Moon,27781
16-03-2023 15:52,The Kid LAROI,WITHOUT YOU,161384
16-03-2023 15:53,Nic D,Bankroll,41652
16-03-2023 15:58,The Weeknd,Nothing Is Lost (You Give Me Strength),267504
16-03-2023 15:58,Marshmello,Silence,1430
16-03-2023 15:58,Coolio,Gangsta's Paradise,12788
16-03-2023 16:01,S-X,locked out,176245
16-03-2023 16:05,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
16-03-2023 16:07,The Kid LAROI,I Can't Go Back To The Way It Was (Intro),95273
16-03-2023 16:10,Jon Bellion,Guillotine,208124
16-03-2023 16:11,Connor Price,Chatter,19716
16-03-2023 16:11,Lil Nas X,Panini,18780
16-03-2023 16:11,Dr. Dre,The Next Episode,2732
16-03-2023 16:13,Jon Bellion,Overwhelming,98195
16-03-2023 16:15,Jon Bellion,Kingdom Come,139866
16-03-2023 16:18,Josh A,Pain,188041
16-03-2023 16:21,J. Cole,No Role Modelz,137819
16-03-2023 16:22,XXXTENTACION,changes,1112
16-03-2023 16:22,24kGoldn,"3, 2, 1",1490
16-03-2023 16:22,Connor Price,Swing,2454
16-03-2023 16:22,Ellie Goulding,Hate Me,1236
16-03-2023 16:26,Eminem,Love The Way You Lie,263373
16-03-2023 16:27,Drake,Jimmy Cooks (feat. 21 Savage),75607
16-03-2023 16:28,Post Malone,I Like You (A Happier Song) (with Doja Cat),1720
16-03-2023 16:28,Jon Bellion,All Time Low,18135
16-03-2023 16:29,Andy Grammer,Sinner,17243
16-03-2023 16:29,Nic D,Cotton Candy,1420
16-03-2023 16:31,OneRepublic,I Ain't Worried,148485
16-03-2023 16:34,Twenty One Two,7 years,177375
16-03-2023 16:34,Charlie Puth,How Long,8591
16-03-2023 16:35,Twenty One Two,7 years,5611
16-03-2023 16:39,Set It Off,The Haunting,26129
16-03-2023 16:39,Charlie Puth,How Long,200853
16-03-2023 16:41,All Time Low,Monsters (feat. blackbear),133140
16-03-2023 16:46,The Script,Breakeven,261426
16-03-2023 16:49,The Script,I Want It All,187080
16-03-2023 16:52,The Script,Rain,209346
16-03-2023 16:56,The Script,The Last Time,196106
16-03-2023 17:00,The Script,For the First Time,252440
16-03-2023 17:04,The Script,Before the Worst,203066
16-03-2023 17:07,The Script,Hall of Fame,201093
16-03-2023 17:11,The Script,Hall of Fame,201093
16-03-2023 17:17,The Script,Talk You Down,230693
16-03-2023 17:20,The Script,"Never Seen Anything ""Quite Like You""",202586
16-03-2023 17:27,The Script,If You Could See Me Now,219546
16-03-2023 17:31,The Script,Nothing,271773
16-03-2023 17:45,The Script,Superheroes,207542
17-03-2023 12:25,The Script,Superheroes,22920
17-03-2023 12:28,Beach Weather,"Sex, Drugs, Etc.",196784
17-03-2023 12:58,Arctic Monkeys,I Wanna Be Yours,124045
17-03-2023 13:01,blackbear,hot girl bummer,188343
17-03-2023 13:05,Favored Nations,The Set Up,243120
17-03-2023 13:08,One Direction,Drag Me Down,192120
17-03-2023 13:12,The Weeknd,Starboy,230453
17-03-2023 13:15,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560
17-03-2023 13:18,Bastille,Pompeii,2300
17-03-2023 13:18,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1650
17-03-2023 13:18,5 Seconds of Summer,Teeth,390
17-03-2023 13:18,5 Seconds of Summer,Teeth,191792
17-03-2023 13:21,AJR,Bang!,170880
17-03-2023 13:24,OneRepublic,Run,168259
17-03-2023 13:27,Twenty One Pilots,Shy Away,175044
17-03-2023 13:30,Imagine Dragons,Natural,189466
17-03-2023 13:33,Kodaline,Brother,203186
17-03-2023 13:37,Halsey,Gasoline,199593
17-03-2023 13:40,The Score,Miracle,206400
17-03-2023 13:43,OneRepublic,I Ain't Worried,148485
17-03-2023 13:46,AJR,World's Smallest Violin,180746
17-03-2023 13:50,The Living Tombstone,My Ordinary Life,230894
17-03-2023 13:50,Charlie Puth,Attention,1000
17-03-2023 13:50,Panic! At The Disco,High Hopes,2312
17-03-2023 13:53,The Score,Shakedown,205040
17-03-2023 13:57,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258431
17-03-2023 14:00,OneRepublic,Rescue Me,159650
17-03-2023 14:02,The Kid LAROI,STAY (with Justin Bieber),141805
17-03-2023 14:05,Imagine Dragons,Warriors,171040
17-03-2023 14:09,The Chainsmokers,Paris,221506
17-03-2023 14:13,AJR,Karma,245269
17-03-2023 14:17,OneRepublic,Counting Stars,2780
17-03-2023 14:17,Twenty One Pilots,House of Gold,20845
17-03-2023 14:17,Shawn Mendes,Stitches,206880
17-03-2023 14:21,Alan Walker,Darkside,211680
17-03-2023 14:23,Panic! At The Disco,"Hey Look Ma, I Made It",169666
